Price,Area,Rooms,Bathrooms,Floor Level,Year Built,Seller Type,View,Payment Method,Location,Amenities,Price_Numeric,Calculated_Price_Per_Meter
"9,300,000 EGP",173.0,3.0,2 bathroom,2.0,2025.0,Broker,Garden,Cash,Unknown,Basic,9300000.0,53757.23
"3,240,000 EGP",54.0,1.0,1 bathroom,1.0,2027.0,Broker,Sea View,Installments,The Ibiza Bay,Basic,3240000.0,60000.0
"11,720,000 EGP",200.0,3.0,3 bathroom,4.0,2025.0,Broker,Other,Cash,Unknown,"فيو, تشطيب",11720000.0,58600.0
"7,500,000 EGP",161.0,3.0,2 bathroom,3.0,2021.0,Broker,Side Street,Cash,شارع ابن رشد,Basic,7500000.0,46583.85
"3,470,000 EGP",170.0,3.0,3 bathroom,2.0,2025.0,Broker,Main Street,Cash or Installments,Uptown October –,تقسيط,3470000.0,20411.76
"4,500,000 EGP",160.0,3.0,3 bathroom,1.0,2025.0,Broker,Garden,Cash,Sun Capital Compound,Basic,4500000.0,28125.0
"11,200,000 EGP",290.0,3.0,3 bathroom,1.0,2025.0,Broker,Main Street,Cash,A Prime Location,Basic,11200000.0,38620.69
"10,500,000 EGP",220.0,4.0,3 bathroom,1.0,2025.0,Broker,Main Street,Cash,Unknown,"بحر, تشطيب",10500000.0,47727.27
"12,500,000 EGP",250.0,3.0,3 bathroom,3.0,2025.0,Broker,Garden,Cash,طريق مدينتي,Basic,12500000.0,50000.0
"4,800,000 EGP",200.0,3.0,3 bathroom,2.0,2025.0,Broker,Main Street,Cash,El Bostan St.,Basic,4800000.0,24000.0
"17,500,000 EGP",140.0,2.0,2 bathroom,3.0,2025.0,Broker,Other,Cash,Cairo Festival City,Basic,17500000.0,125000.0
"4,000,000 EGP",110.0,2.0,1 bathroom,1.0,2027.0,Broker,Main Street,Cash or Installments,White Residence Compound,Installment,4000000.0,36363.64
"8,300,000 EGP",174.0,3.0,2 bathroom,5.0,2027.0,Broker,Main Street,Installments,Valore Smouha Compound,Basic,8300000.0,47701.15
"7,440,000 EGP",62.0,2.0,1 bathroom,5.0,2030.0,Broker,Main Street,Cash or Installments,Jirian Compound,Basic,7440000.0,120000.0
"9,000,000 EGP",183.0,3.0,3 bathroom,1.0,2015.0,Broker,Garden,Cash,Unknown,"فيو, تشطيب",9000000.0,49180.33
"6,300,000 EGP",168.0,3.0,2 bathroom,2.0,2025.0,Broker,Garden,Cash,Green Square.,Finished,6300000.0,37500.0
"7,500,000 EGP",225.0,3.0,3 bathroom,,2025.0,Broker,Garden,Cash,Promenade Na,View,7500000.0,33333.33
"4,495,000 EGP",145.0,3.0,3 bathroom,3.0,2028.0,Broker,Main Street,Cash or Installments,طريق احمد زويل,Basic,4495000.0,31000.0
"3,300,000 EGP",130.0,3.0,2 bathroom,3.0,2025.0,Broker,Garden,Cash,Dar Misr,Finished,3300000.0,25384.62
"12,000,000 EGP",380.0,4.0,2 bathroom,1.0,2025.0,Broker,Garden,Cash,شارع 1,Basic,12000000.0,31578.95
"3,000,000 EGP",104.0,2.0,1 bathroom,2.0,2028.0,Broker,Garden,Installments,Unknown,تقسيط,3000000.0,28846.15
"3,200,000 EGP",120.0,3.0,1 bathroom,8.0,1997.0,Broker,Main Street,Cash,شارع مصطفى النحاس,Basic,3200000.0,26666.67
"4,706,000 EGP",181.0,3.0,3 bathroom,3.0,2028.0,Broker,Main Street,Cash or Installments,كمبوند ادريس هوم,Basic,4706000.0,26000.0
"4,898,000 EGP",158.0,3.0,3 bathroom,2.0,2028.0,Broker,Main Street,Cash or Installments,Front Of Zewail,Basic,4898000.0,31000.0
"6,396,000 EGP",164.0,3.0,2 bathroom,12.0,2026.0,Broker,Main Street,Cash or Installments,Unknown,Super Lux,6396000.0,39000.0
"3,300,000 EGP",130.0,3.0,2 bathroom,3.0,2025.0,Broker,Main Street,Cash,Dar Misr,Basic,3300000.0,25384.62
"7,700,000 EGP",200.0,3.0,2 bathroom,2.0,2025.0,Broker,Garden,Cash,شارع سمير شحاتة,Basic,7700000.0,38500.0
"16,650,000 EGP",170.0,3.0,3 bathroom,3.0,2025.0,Broker,Other,Installments,Cfc | Fully,Finished,16650000.0,97941.18
"7,200,000 EGP",265.0,3.0,3 bathroom,2.0,2025.0,Broker,Other,Cash,Unknown,Finished,7200000.0,27169.81
"5,150,000 EGP",114.0,2.0,2 bathroom,2.0,2028.0,Broker,Garden,Installments,Westclay Compound,Basic,5150000.0,45175.44
"6,300,000 EGP",139.0,3.0,2 bathroom,3.0,2028.0,Broker,Garden,Installments,Westclay Compound,Basic,6300000.0,45323.74
"5,800,000 EGP",220.0,3.0,2 bathroom,11.0,2025.0,Broker,Main Street,Cash,Unknown,View,5800000.0,26363.64
"6,200,000 EGP",131.0,2.0,2 bathroom,1.0,2028.0,Broker,Garden,Installments,Westclay Compound,Super Lux,6200000.0,47328.24
"5,500,000 EGP",169.0,3.0,,,,EG-6570652,Garden,Cash,Aria Sabbour Mostakbal,Basic,5500000.0,32544.38
"4,600,000 EGP",220.0,4.0,3 bathroom,4.0,2024.0,Broker,Main Street,Cash,المجاورة الخامسة,Basic,4600000.0,20909.09
"9,389,000 EGP",149.0,3.0,3 bathroom,3.0,2025.0,Broker,Corner,Cash or Installments,Unknown,Basic,9389000.0,63013.42
"6,500,000 EGP",130.0,3.0,2 bathroom,2.0,2025.0,Broker,Garden,Cash,Unknown,"View, Finished",6500000.0,50000.0
"9,500,000 EGP",260.0,3.0,3 bathroom,7.0,2025.0,Broker,Side Street,Cash,شارع مكرم عبيد,Basic,9500000.0,36538.46
"6,500,000 EGP",195.0,3.0,3 bathroom,3.0,2025.0,Broker,Other,Cash,Unknown,Finished,6500000.0,33333.33
"4,525,000 EGP",181.0,3.0,3 bathroom,3.0,2028.0,Broker,Pool,Cash or Installments,Address Home Compound,Basic,4525000.0,25000.0
"4,750,000 EGP",240.0,4.0,3 bathroom,4.0,2024.0,Broker,Main Street,Cash,المجاورة الأولى,Basic,4750000.0,19791.67
"5,320,000 EGP",145.0,3.0,3 bathroom,3.0,2025.0,Broker,Garden,Installments,Mountain View Icity,View,5320000.0,36689.66
"8,200,000 EGP",175.0,3.0,3 bathroom,3.0,2025.0,Broker,Garden,Cash,Madinaty,View,8200000.0,46857.14
"2,200,000 EGP",86.0,2.0,1 bathroom,4.0,2020.0,Broker,Other,Cash,El Sheikh Zayed,Basic,2200000.0,25581.4
"7,500,000 EGP",225.0,3.0,3 bathroom,5.0,2020.0,Broker,Side Street,Cash,شارع محمد طلعت,Basic,7500000.0,33333.33
"4,800,000 EGP",155.0,2.0,2 bathroom,5.0,1999.0,Broker,Side Street,Cash,شارع حسني أحمد,Basic,4800000.0,30967.74
"3,000,000 EGP",120.0,2.0,2 bathroom,4.0,2001.0,Broker,Main Street,Cash,6Th Of October,Basic,3000000.0,25000.0
"3,650,000 EGP",220.0,3.0,2 bathroom,4.0,2023.0,Broker,Side Street,Cash,محور جمال عبد,Basic,3650000.0,16590.91
"3,075,000 EGP",123.0,3.0,3 bathroom,4.0,2027.0,Broker,Main Street,Cash or Installments,Mosalsal 3,Basic,3075000.0,25000.0
"13,500,000 EGP",270.0,4.0,3 bathroom,5.0,2020.0,Broker,Other,Cash,منطقة نادي الصيد,Basic,13500000.0,50000.0
"2,220,000 EGP",185.0,3.0,2 bathroom,3.0,2025.0,Broker,Side Street,Cash or Installments,منطقة ح,Basic,2220000.0,12000.0
"10,500,000 EGP",175.0,3.0,3 bathroom,3.0,2025.0,Broker,Other,Cash,Madinaty B1 Wide,"View, Finished",10500000.0,60000.0
"2,400,000 EGP",150.0,3.0,1 bathroom,3.0,2020.0,Broker,Main Street,Cash,شارع المعهد,Basic,2400000.0,16000.0
"7,750,000 EGP",102.0,2.0,2 bathroom,3.0,2025.0,Broker,Garden,Cash,Z Tower,Basic,7750000.0,75980.39
"7,268,200 EGP",129.0,2.0,3 bathroom,2.0,2027.0,Broker,Garden,Cash or Installments,Sodic East El,Finished,7268200.0,56342.64
"4,100,000 EGP",150.0,3.0,1 bathroom,4.0,2026.0,Broker,Back,Cash,الشارع التجاري,Basic,4100000.0,27333.33
"10,889,000 EGP",149.0,3.0,3 bathroom,,2025.0,Broker,Garden,Cash,Village West Compound,Basic,10889000.0,73080.54
"4,750,000 EGP",125.0,2.0,3 bathroom,1.0,2025.0,Broker,Garden,Installments,المستقبل سيتي,Basic,4750000.0,38000.0
"8,937,000 EGP",125.0,2.0,2 bathroom,3.0,2025.0,Broker,Garden,Installments,كمبوند صن كابيتال,Basic,8937000.0,71496.0
"10,500,000 EGP",154.0,3.0,3 bathroom,4.0,2025.0,Broker,Garden,Cash,Village West Compound,Basic,10500000.0,68181.82
"4,750,000 EGP",240.0,4.0,3 bathroom,4.0,2020.0,Broker,Main Street,Cash,المجاورة الأولى,Basic,4750000.0,19791.67
"9,000,000 EGP",149.0,3.0,3 bathroom,3.0,2025.0,Broker,Main Street,Cash or Installments,Unknown,Basic,9000000.0,60402.68
"11,586,989 EGP",167.0,3.0,3 bathroom,1.0,2027.0,Broker,Plaza,Installments,Village West Compound,Basic,11586989.0,69383.17
"4,945,000 EGP",120.0,2.0,2 bathroom,5.0,2025.0,Broker,Garden,Installments,ماونتن فيو بارك,فيو,4945000.0,41208.33
"5,630,149 EGP",140.0,3.0,3 bathroom,1.0,2025.0,Broker,Main Street,Cash or Installments,Unknown,فيو,5630149.0,40215.35
"10,500,000 EGP",154.0,3.0,3 bathroom,4.0,2025.0,Broker,Garden,Cash,Unknown,Finished,10500000.0,68181.82
"2,350,000 EGP",97.0,3.0,1 bathroom,5.0,2020.0,Broker,Other,Cash,El Sheikh Zayed,Basic,2350000.0,24226.8
"3,600,000 EGP",130.0,3.0,1 bathroom,2.0,2026.0,Broker,Garden,Cash,الهضبه الوسطى ماي,Basic,3600000.0,27692.31
"10,000,000 EGP",170.0,3.0,2 bathroom,1.0,2025.0,Broker,Garden,Cash,كمبوند جاليريا مون,Basic,10000000.0,58823.53
"6,500,000 EGP",180.0,3.0,2 bathroom,3.0,2025.0,Broker,Main Street,Cash,Hadayek Elmohandeseen Compound,Basic,6500000.0,36111.11
"7,180,000 EGP",170.0,3.0,3 bathroom,1.0,2025.0,Broker,Garden,Installments,وصال ريزيدنس,Basic,7180000.0,42235.29
"3,800,000 EGP",140.0,3.0,3 bathroom,,2000.0,Broker,Corner,Cash,6Th Of October,Basic,3800000.0,27142.86
"6,500,000 EGP",130.0,3.0,2 bathroom,2.0,2025.0,Broker,Garden,Cash,Mountain View Park,"View, Finished",6500000.0,50000.0
"7,000,000 EGP",230.0,3.0,3 bathroom,2.0,2025.0,Broker,Other,Cash,Mahmoud Sami El,Basic,7000000.0,30434.78
"3,250,000 EGP",162.0,3.0,2 bathroom,4.0,2024.0,Broker,Main Street,Cash or Installments,Jasmine Gardens Compound,Garden,3250000.0,20061.73
"19,000,000 EGP",217.0,3.0,3 bathroom,4.0,2025.0,Broker,Garden,Cash,Uptown Cairo,Finished,19000000.0,87557.6
"950,000 EGP",90.0,2.0,1 bathroom,2.0,2010.0,Broker,Sea View,Cash or Installments,شارع رقم 10,Basic,950000.0,10555.56
"3,527,565 EGP",125.0,2.0,3 bathroom,4.0,2025.0,Broker,Other,Installments,كمبوند بلوم فيلدز,Basic,3527565.0,28220.52
"11,800,000 EGP",193.0,3.0,3 bathroom,2.0,2020.0,Broker,Garden,Cash,Unknown,Basic,11800000.0,61139.9
"2,650,000 EGP",132.0,2.0,1 bathroom,1.0,2026.0,Broker,Garden,Cash,كمبوند معادي في,Basic,2650000.0,20075.76
"5,000,000 EGP",125.0,3.0,2 bathroom,3.0,2000.0,Broker,Main Street,Cash,Hadayek October,Basic,5000000.0,40000.0
"10,020,000 EGP",167.0,3.0,3 bathroom,1.0,2026.0,Broker,Main Street,Installments,Village West Compound,Basic,10020000.0,60000.0
"5,900,000 EGP",175.0,3.0,2 bathroom,1.0,2025.0,Broker,Garden,Cash,شارع محمد صبري,Basic,5900000.0,33714.29
"18,000,000 EGP",215.0,3.0,3 bathroom,3.0,2026.0,Broker,Main Street,Cash or Installments,Unknown,Basic,18000000.0,83720.93
"3,300,000 EGP",145.0,3.0,1 bathroom,4.0,2025.0,Broker,Garden,Cash,الأندلس 1,Basic,3300000.0,22758.62
"23,000,000 EGP",208.0,3.0,4 bathroom,2.0,2025.0,Broker,Side Street,Cash,فيستيفال ليفينج,Basic,23000000.0,110576.92
"30,000,000 EGP",345.0,3.0,4 bathroom,12.0,2025.0,Developer,Sea View,Cash,El,Basic,30000000.0,86956.52
"3,350,000 EGP",175.0,3.0,3 bathroom,4.0,2024.0,Broker,Main Street,Cash or Installments,Jasmine Gardens Compound,"Garden, Finished",3350000.0,19142.86
"5,740,000 EGP",176.0,3.0,3 bathroom,1.0,2025.0,Broker,Main Street,Cash,Badia Palm Hills,Basic,5740000.0,32613.64
"3,000,000 EGP",152.0,3.0,2 bathroom,1.0,2025.0,Broker,Garden,Cash,تقسيم الأندلس,Basic,3000000.0,19736.84
"12,500,000 EGP",172.0,3.0,3 bathroom,2.0,2025.0,Broker,Side Street,Cash,بارك كورنر,Basic,12500000.0,72674.42
"19,000,000 EGP",140.0,2.0,2 bathroom,2.0,2025.0,Broker,Side Street,Cash,بوليفارد ريزيدنس ميفيدا,Basic,19000000.0,135714.29
"5,500,000 EGP",140.0,3.0,3 bathroom,1.0,2006.0,Broker,Main Street,Cash,Unknown,Basic,5500000.0,39285.71
"9,500,000 EGP",156.0,2.0,3 bathroom,2.0,2018.0,Broker,Main Street,Cash,كمبوند 90 أفينيو,Basic,9500000.0,60897.44
"15,000,000 EGP",161.0,2.0,2 bathroom,2.0,2025.0,Broker,Main Street,Cash,Unknown,View,15000000.0,93167.7
"10,700,000 EGP",264.0,3.0,3 bathroom,2.0,2025.0,Broker,Main Street,Cash,Unknown,الترا,10700000.0,40530.3
"2,772,000 EGP",132.0,3.0,2 bathroom,1.0,2026.0,Broker,Side Street,Installments,طريق الهضبة الوسطي,Basic,2772000.0,21000.0
"9,500,000 EGP",240.0,4.0,3 bathroom,9.0,1998.0,Broker,Main Street,Cash,Unknown,Ultra,9500000.0,39583.33
"6,500,000 EGP",250.0,4.0,2 bathroom,7.0,1970.0,"26,000 EGP/M²",,,Syria Street Branches,Basic,6500000.0,26000.0
"12,500,000 EGP",145.0,2.0,2 bathroom,2.0,2019.0,Broker,Side Street,Cash,بارك كورنر,Basic,12500000.0,86206.9
"9,000,000 EGP",450.0,4.0,2 bathroom,8.0,1992.0,Broker,Side Street,Cash,Unknown,Basic,9000000.0,20000.0
"2,580,000 EGP",175.0,3.0,2 bathroom,3.0,2025.0,Broker,Side Street,Cash,المنطقة و,Basic,2580000.0,14742.86
"10,700,000 EGP",178.0,3.0,2 bathroom,2.0,2017.0,Broker,Main Street,Cash,القاهرة الجديدة,Basic,10700000.0,60112.36
"19,000,000 EGP",140.0,2.0,2 bathroom,2.0,2025.0,Broker,Main Street,Cash,Mivida,Basic,19000000.0,135714.29
"6,250,000 EGP",240.0,3.0,3 bathroom,12.0,2025.0,Broker,Main Street,Cash,شارع السودان,Basic,6250000.0,26041.67
"21,000,000 EGP",170.0,2.0,4 bathroom,2.0,2025.0,Broker,Side Street,Cash,فيستيفال ليفينج,Basic,21000000.0,123529.41
"1,850,000 EGP",105.0,2.0,1 bathroom,4.0,2024.0,Broker,Main Street,Cash or Installments,Sudan St,Basic,1850000.0,17619.05
"9,500,000 EGP",290.0,4.0,3 bathroom,10.0,2020.0,Broker,Other,Cash,Unknown,Basic,9500000.0,32758.62
"5,500,000 EGP",150.0,3.0,3 bathroom,2.0,2021.0,Broker,Other,Cash,Unknown,Basic,5500000.0,36666.67
"3,800,000 EGP",134.0,2.0,2 bathroom,5.0,2025.0,Broker,Other,Cash,Green Square Compound,Basic,3800000.0,28358.21
"4,423,000 EGP",194.0,3.0,3 bathroom,1.0,2027.0,Developer,Side Street,Installments,الحي الثالث,Basic,4423000.0,22798.97
"10,020,000 EGP",167.0,3.0,3 bathroom,1.0,2025.0,Broker,Garden,Installments,Village West Compound,Basic,10020000.0,60000.0
"5,500,000 EGP",103.0,2.0,2 bathroom,4.0,2017.0,Broker,Garden,Cash,Madinaty – B6,View,5500000.0,53398.06
"4,700,000 EGP",96.0,2.0,2 bathroom,5.0,2017.0,Broker,Main Street,Cash,Madinaty B7 –,View,4700000.0,48958.33
"8,500,000 EGP",173.0,3.0,3 bathroom,4.0,2025.0,Broker,Main Street,Cash,Unknown,Basic,8500000.0,49132.95
"4,800,000 EGP",165.0,3.0,1 bathroom,3.0,2000.0,Broker,Other,Cash,Street 100,Basic,4800000.0,29090.91
"7,500,000 EGP",196.0,3.0,3 bathroom,3.0,2025.0,Broker,Plaza,Cash,Unknown,"فيو, تشطيب",7500000.0,38265.31
"4,123,000 EGP",133.0,3.0,3 bathroom,2.0,2028.0,Broker,Main Street,Installments,Address Home 2,Basic,4123000.0,31000.0
"6,296,000 EGP",129.0,2.0,2 bathroom,5.0,2029.0,Broker,Main Street,Cash or Installments,قلب التجمع الخامس,Basic,6296000.0,48806.2
"2,250,000 EGP",110.0,2.0,2 bathroom,3.0,2028.0,Broker,Main Street,Installments,Golden Square,Basic,2250000.0,20454.55
"6,900,000 EGP",140.0,3.0,2 bathroom,1.0,2020.0,Broker,Garden,Cash,Unknown,فيو,6900000.0,49285.71
"8,400,000 EGP",165.0,3.0,3 bathroom,2.0,2025.0,Broker,Other,Cash,The Square Compound,Basic,8400000.0,50909.09
"8,500,000 EGP",178.0,3.0,3 bathroom,5.0,2025.0,Broker,Other,Cash,The Square Compound,Basic,8500000.0,47752.81
"4,407,500 EGP",156.0,3.0,2 bathroom,4.0,2025.0,Broker,Garden,Installments,Unknown,Basic,4407500.0,28253.21
"3,250,000 EGP",170.0,3.0,3 bathroom,2.0,2025.0,Broker,Main Street,Cash or Installments,كمبوند أب تاون,Basic,3250000.0,19117.65
"11,000,000 EGP",280.0,3.0,2 bathroom,3.0,1980.0,Broker,Other,Cash,شارع محيي الدين,Basic,11000000.0,39285.71
"7,980,000 EGP",210.0,3.0,3 bathroom,3.0,2020.0,Broker,Other,Cash or Installments,شارع البطل أحمد,Basic,7980000.0,38000.0
"5,500,000 EGP",103.0,2.0,2 bathroom,4.0,2025.0,Broker,Garden,Cash,Madinaty (Talaat Mostafa),View,5500000.0,53398.06
"2,700,000 EGP",140.0,3.0,1 bathroom,4.0,2002.0,Broker,Side Street,Cash,Shahin St.,Basic,2700000.0,19285.71
"4,700,000 EGP",210.0,3.0,2 bathroom,1.0,2025.0,Broker,Garden,Cash,شارع 79,Basic,4700000.0,22380.95
"4,800,000 EGP",170.0,3.0,2 bathroom,3.0,2014.0,Broker,Side Street,Cash,Sheikh Zayed |,Basic,4800000.0,28235.29
"1,100,000 EGP",160.0,3.0,2 bathroom,,,EG-6577543,Main Street,Cash,Unknown,Basic,1100000.0,6875.0
"9,600,000 EGP",211.0,3.0,3 bathroom,4.0,2025.0,Broker,Main Street,Cash,Unknown,Super Lux,9600000.0,45497.63
"3,200,000 EGP",152.0,3.0,2 bathroom,1.0,2025.0,Broker,Garden,Cash,الحي الرابع,Basic,3200000.0,21052.63
"5,217,909 EGP",69.0,1.0,2 bathroom,1.0,2028.0,Broker,Garden,Cash or Installments,Elm Tree Compound,Basic,5217909.0,75621.87
"12,000,000 EGP",300.0,3.0,3 bathroom,11.0,2025.0,Broker,Main Street,Cash,Unknown,Basic,12000000.0,40000.0
"5,750,000 EGP",206.0,3.0,2 bathroom,1.0,2025.0,Broker,Main Street,Cash,Sixth District,Basic,5750000.0,27912.62
"6,750,000 EGP",240.0,4.0,2 bathroom,11.0,2025.0,Broker,Main Street,Cash,Unknown,Basic,6750000.0,28125.0
"7,000,000 EGP",235.0,3.0,2 bathroom,1.0,2025.0,Broker,Main Street,Cash,Unknown,Basic,7000000.0,29787.23
"4,000,000 EGP",130.0,3.0,1 bathroom,1.0,2013.0,Broker,Back,Cash,Unknown,Basic,4000000.0,30769.23
"8,300,000 EGP",220.0,3.0,3 bathroom,3.0,2025.0,Broker,Main Street,Cash,Unknown,View,8300000.0,37727.27
"2,100,000 EGP",160.0,3.0,2 bathroom,3.0,2024.0,Broker,Side Street,Cash or Installments,منطقة أ,Basic,2100000.0,13125.0
"4,700,000 EGP",140.0,3.0,2 bathroom,2.0,2025.0,Broker,Garden,Cash,شارع الجابري,Basic,4700000.0,33571.43
"8,500,000 EGP",200.0,3.0,2 bathroom,1.0,2025.0,Broker,Main Street,Cash,Al Narges 2,Super Lux,8500000.0,42500.0
"1,600,000 EGP",125.0,3.0,2 bathroom,3.0,2025.0,Broker,Side Street,Cash,منطقة أ,Basic,1600000.0,12800.0
"3,400,000 EGP",103.0,2.0,2 bathroom,2.0,2029.0,Broker,Main Street,Cash or Installments,Tesla Residence Compound,Basic,3400000.0,33009.71
"5,300,000 EGP",96.0,2.0,2 bathroom,3.0,2019.0,Broker,Garden,Cash,The Upscale Madinaty,Basic,5300000.0,55208.33
"3,846,000 EGP",157.0,3.0,3 bathroom,1.0,2027.0,Developer,Corner,Installments,بيت الوطن التجمع,Basic,3846000.0,24496.82
"7,140,000 EGP",170.0,2.0,2 bathroom,2.0,2025.0,Broker,Garden,Cash or Installments,نيوم بيراميدز,Basic,7140000.0,42000.0
"8,593,000 EGP",169.0,3.0,2 bathroom,3.0,2026.0,Broker,Garden,Cash or Installments,كمبوند روفان فيوز,فيو,8593000.0,50846.15
"6,000,000 EGP",265.0,3.0,2 bathroom,2.0,2025.0,Broker,Other,Cash,Neighborhood 11Th,Basic,6000000.0,22641.51
"7,500,000 EGP",240.0,3.0,3 bathroom,2.0,2025.0,Broker,Garden,Cash,شارع محمد صبري,Basic,7500000.0,31250.0
"6,100,000 EGP",174.0,4.0,3 bathroom,2.0,2028.0,Broker,Garden,Cash or Installments,Seven Residence,Basic,6100000.0,35057.47
"4,000,000 EGP",180.0,3.0,2 bathroom,1.0,2025.0,Cash,Other,Cash,Street 12,Basic,4000000.0,22222.22
"2,850,000 EGP",161.0,3.0,2 bathroom,2.0,2025.0,Broker,Garden,Cash,كمبوند لو سيال,Basic,2850000.0,17701.86
"3,000,000 EGP",70.0,2.0,1 bathroom,5.0,2000.0,Broker,Other,Cash,In El Sheikh,Basic,3000000.0,42857.14
"3,100,000 EGP",140.0,3.0,2 bathroom,3.0,2025.0,Broker,Other,Cash,El Marwa St.,Basic,3100000.0,22142.86
"7,500,000 EGP",225.0,4.0,3 bathroom,3.0,2025.0,Broker,Garden,Cash,كمبوند عربية,Basic,7500000.0,33333.33
"4,500,000 EGP",94.0,2.0,1 bathroom,2.0,2024.0,Broker,Main Street,Installments,Mazarine Resort,Basic,4500000.0,47872.34
"10,000,000 EGP",200.0,4.0,3 bathroom,1.0,2025.0,Broker,Garden,Cash,Madinaty B10,Garden,10000000.0,50000.0
"1,900,000 EGP",90.0,3.0,1 bathroom,1.0,2015.0,Broker,Main Street,Cash,الحي الاسباني,Basic,1900000.0,21111.11
"7,250,000 EGP",165.0,3.0,3 bathroom,1.0,2018.0,Broker,Garden,Cash,Group 112,Basic,7250000.0,43939.39
"6,000,000 EGP",180.0,3.0,2 bathroom,3.0,2023.0,Broker,Side Street,Cash,Al,Basic,6000000.0,33333.33
"7,700,000 EGP",190.0,3.0,2 bathroom,2.0,2025.0,Broker,Main Street,Cash,Al Banafseg Villas,Basic,7700000.0,40526.32
"6,750,000 EGP",176.0,3.0,3 bathroom,1.0,2024.0,Broker,Garden,Cash,شارع 100,Basic,6750000.0,38352.27
"3,400,000 EGP",180.0,3.0,2 bathroom,1.0,2019.0,Broker,Main Street,Cash,شارع الحي الثالث,Basic,3400000.0,18888.89
"4,000,000 EGP",130.0,3.0,2 bathroom,1.0,2025.0,Broker,Garden,Cash,دار مصر القرنفل,Basic,4000000.0,30769.23
"12,500,000 EGP",245.0,3.0,3 bathroom,3.0,2018.0,Broker,Garden,Cash,Madinaty,View,12500000.0,51020.41
"9,500,000 EGP",250.0,3.0,3 bathroom,2.0,2020.0,Broker,Other,Cash or Installments,شارع البطل أحمد,Basic,9500000.0,38000.0
"5,000,000 EGP",150.0,3.0,2 bathroom,2.0,2025.0,Broker,Lake,Cash,El Bostan St.,Basic,5000000.0,33333.33
"6,800,000 EGP",149.0,3.0,3 bathroom,4.0,2025.0,Broker,Garden,Installments,Unknown,Installment,6800000.0,45637.58
"20,000,000 EGP",260.0,3.0,3 bathroom,5.0,2025.0,"76,923 EGP/M²",,Cash,Corniche El Nile,Nile,20000000.0,76923.08
"9,500,000 EGP",122.0,2.0,2 bathroom,2.0,2024.0,Broker,Garden,Cash,كمبوند بيفرلي هيلز,Basic,9500000.0,77868.85
"8,500,000 EGP",134.0,3.0,2 bathroom,2.0,2024.0,Broker,Corner,Cash,كمبوند ذا أدريس,Basic,8500000.0,63432.84
"9,310,000 EGP",245.0,3.0,3 bathroom,5.0,2020.0,Broker,Other,Cash or Installments,شارع البطل أحمد,Basic,9310000.0,38000.0
"4,800,000 EGP",143.0,2.0,2 bathroom,,2025.0,Broker,Main Street,Cash or Installments,El Ashrafia Compound,Finished,4800000.0,33566.43
"12,500,000 EGP",245.0,4.0,4 bathroom,3.0,2016.0,Broker,Garden,Cash,مدينتي مدخل 1,Basic,12500000.0,51020.41
"12,500,000 EGP",245.0,3.0,4 bathroom,3.0,2015.0,Broker,Garden,Cash,Wide Garden City,Garden,12500000.0,51020.41
"7,700,000 EGP",170.0,3.0,3 bathroom,6.0,2018.0,Broker,Garden,Cash,Madinaty,Super Lux,7700000.0,45294.12
"3,300,000 EGP",155.0,3.0,2 bathroom,2.0,2025.0,Broker,Side Street,Cash,Six North Compound,Basic,3300000.0,21290.32
"7,000,000 EGP",170.0,3.0,3 bathroom,,2024.0,Broker,Garden,Cash,Sarai,"View, Finished",7000000.0,41176.47
"4,300,000 EGP",124.0,2.0,2 bathroom,1.0,2025.0,Broker,Garden,Cash,Sarai,Finished,4300000.0,34677.42
"12,377,000 EGP",152.0,3.0,3 bathroom,2.0,2025.0,Broker,Other,Installments,Capital Gardens Compound,Garden,12377000.0,81427.63
"9,500,000 EGP",231.0,4.0,4 bathroom,2.0,2023.0,Broker,Garden,Cash,كمبوند بيفرلي هيلز,Basic,9500000.0,41125.54
"6,300,000 EGP",223.0,3.0,3 bathroom,5.0,2025.0,Broker,Other,Cash,L'Avenir Compound,Basic,6300000.0,28251.12
"6,000,000 EGP",245.0,3.0,2 bathroom,1.0,2020.0,Broker,Side Street,Cash,المنطقه الثالثه السياحيه,Basic,6000000.0,24489.8
"7,800,000 EGP",176.0,3.0,3 bathroom,4.0,2025.0,Broker,Garden,Cash,Unknown,Installment,7800000.0,44318.18
"5,160,875 EGP",205.0,3.0,3 bathroom,1.0,2026.0,Developer,Corner,Installments,الحي الخامس,Basic,5160875.0,25175.0
